title,body,tags
Qual o real conceito e utilidade de classes POCO?,"<p>Estou estudando e desenvolvendo um novo projeto e a pouco estudando sobre Windows Phone 7.1, vi que eles sugerem/indicam o uso de classes <strong>POCO</strong>, para mapeamento de banco de dados (Parece-me que o Windows Phone 7.1 utiliza de alguma versão compact do EF (Entity Framework)), não cheguei a estudar muito a fundo o caso do Windows Phone, pois este ainda não é o momento de estudar isso a fundo, só estudei o básico para entender seus conceitos.</p>

<p>Mas o que gostaria de entender melhor é:</p>

<ol>
<li>O porque da utilização de classes POCO?</li>
<li>Qual a vantagem que isso pode trazer?</li>
<li>O porque de isso ser empregado em um Projeto?</li>
<li>E o que é de fato classes POCO? (Conceitualmente falando)</li>
</ol>
",<orientação-a-objetos><classes><modelagem><poco>
"Método Genérico de Localizar, utilizando ADO.NET e Procedures","<p>Estou procurando uma solução de um repositório genérico para um DAL com um método de Localizar genérico, para não ter redundância no meu código. Utilizando ADO.NET e Procedures.</p>

<p>Achei algo nesse link:</p>

<p><a href=""http://pt.stackoverflow.com/questions/4446/qual-seria-a-melhor-maneira-de-se-fazer-um-crud-para-um-framework-da-maneira-mai"">Qual seria a melhor maneira de se fazer um CRUD para um framework da maneira mais gen&#233;rica poss&#237;vel?</a></p>

<p>Assinatura genérica:</p>

<pre><code>List Selecionar(IEnumerable operadores);
</code></pre>

<p>Mas não entendi muito bem como trabalhar com essa lista de operadores. </p>

<p>Uma vez que irei utilizar Procedure passando os parâmetros para minha Procedure, existe alguma maneira prática de eu passar os operadores para minha Procedure de maneira genérica utilizando o ADO.NET?</p>
",<c#><orientação-a-objetos><ado.net><interface><genéricos>
Construtores padrão Java,"<p>Como é o construtor padrão Java? É esse?</p>

<pre><code>public Pessoa(){
    super();
}
</code></pre>
",<java><orientação-a-objetos><método><construtor>
Herança em banco de dados relacionais,"<p>um dos grandes desafios em desenvolver um software baseado em orientação a objetos é abstrair os dados de sua base para objetos afim de poder melhor manipula-los, hoje os frameworks ORM disponíveis facilitam bastante esta abstração,o problema mesmo é quando começamos a modelar o sistema a partir de objetos e principalmente quando damos hierarquia a eles utilizando heranças, como representar essas hierarquias no banco de dados relacional?</p>

<p>por exemplo</p>

<pre><code>class veiculo
class carro extends veiculo
class moto extends veiculo
</code></pre>

<p>Qual a melhor maneira de representar estas hierarquias no banco de dados relacional, uma tabela para cada tipo? mesmo veiculo sendo uma classe abstrata?</p>
",<banco-de-dados><orientação-a-objetos><design-pattern><modelagem>
Quando e como implementar o Parcelable vs Serializable?,"<p>Após muito tempo utilizando a implementação Serializable nas minhas classes na plataforma Java(Android), descobri o Parcelable, mas fiquei na dúvida em relação as seguintes questões abaixo:</p>

<p><strong>1. Quando utilizar (escolher entre) o Parcelable vs Serializable?</strong><br>
 <strong>2. Como implementar o Parcelable e Serializable?</strong><br>
 <strong>3. Quais são as diferenças de performance das duas implementações?</strong>     </p>
",<java><android><orientação-a-objetos><classes><interface>
Diferença de impedância objeto-relacional,"<p>Questionamento básico sobre <a href=""http://en.wikipedia.org/wiki/Object-relational_impedance_mismatch"" rel=""nofollow"">object-relational impedance mismatch</a>, um tópico com o qual tenho pouca experiência.</p>

<ol>
<li><p><strong>Ela realmente existe?</strong> <em>(Decerto que sim; <a href=""http://martinfowler.com/bliki/OrmHate.html"" rel=""nofollow"">Martin Fowler</a> e <a href=""http://blog.codinghorror.com/object-relational-mapping-is-the-vietnam-of-computer-science/"" rel=""nofollow"">Ted Neward</a> já falaram sobre o problema, mas será que ela realmente ocorre em todas as situações envolvendo objetos e banco de dados relacional?)</em></p></li>
<li><p><strong>Se sim, em quais situações costuma ocorrer?</strong> <em>(Por exemplo, é um problema específico de sistemas em que o modelo de domínio guia o design do banco e não o contrário?)</em></p></li>
<li><p><strong>De que formas tem sido solucionada?</strong> <em>(Existem diferentes ""sabores"" de ORM, bem como soluções baseadas em retirar o ""O"" ou o ""R"" da equação)</em></p></li>
<li><p><strong>Quais as limitações dessas soluções?</strong></p></li>
</ol>
",<orientação-a-objetos><orm><modelo-relacional>
Propriedade Private / Protected JS / jQuery,"<p>É possivel fazer um objeto no js/jQuery onde seja visivel apenas usando o metódo, por exemplo get / set?
Um exemplo de um objeto:</p>

<p>se eu der um <code>console.log(pessoa.documeto)</code>, ele vai exibir os valores, mas o que eu queria é ver se existe como deixa-lo 'private' ou 'protected' igual ao PHP e outros.</p>

<pre><code>var pessoa = {
        nome    : '' , //Publico
        idade   : '' ,  //Publico
        documentos : [
                //Protegido / Privado
                {
                    CPF : {
                num         : '' , 
                dataemissao : '' ,
                ufemissao   : '' ,
                obrigatorio : true ,
                status      : ''
            } ,
            RG : {
                num : '' ,
                dataemissao : '' ,
                ufemissao   : '' ,
                obrigatorio : '' ,
                status      : false
            }
                }
        ] ,
        parentes : [
                {
            pai : {
                nome    : ''    ,
                idade   : ''    ,
                cpf     : ''    ,
            } ,
            mae : {
                nome    : ''    ,
                idade   : ''    ,
                cpf     : ''    ,
            },
            irmaos : [
                {
                    nome : ''   ,
                    idade : ''  ,
                    cpf : ''
                }
            ]
               }
        ] ,
        //Metodos
        get : function(propriedade){
            /*
            * Pega a propridade e tal,
            * mas nao vou descrever isso aqui agora =D
            */
        } ,
        set : function(proriedade , valor){
            /*
            * Seta a propriedade e bla, bla, bla...
            */
        }
     };
</code></pre>
",<javascript><jquery><orientação-a-objetos>
O que é a assinatura de um método?,"<p>Uma assinatura do método comum ou construtor é composta por seu nome + quantidade de parâmetros + tipo dos parâmetros?</p>
",<c#><java><c++><orientação-a-objetos><método>
Como nomear um teste unitário quando utilizamos TDD?,"<p>É comum utilizarmos substantivos para nomearmos: classes (Carro, Veiculo, NotaFiscal); verbos de ação (no infinitivo ou não) para nomes de métodos (CalcularTotal/CalculaTotal, LerTodasAsLinhas, FecharConexao, AbrirPorta/AbrePorta); interrogações para retornos booleanos (Enable, MustCalculate, ShouldDoSomething, EstaAberta, DisparouExcecao, EstaGravado, EstaAtivo). Essas são recomendações da OMG (para UML).</p>

<p>Porém, e quanto aos teste unitários? Existe algum padrão, guia para nomear os teste unitários?</p>

<p>A seguir, alguns exemplos de nomes que encontrei em alguns código que já tive contato:</p>

<ul>
<li><strong>Deve_retornar_zero</strong>: não diz a situação, nem o motivo, e nem o que está sendo testado, apenas mostra o comportamento desejado.</li>
<li><strong>Nao_deve_ter_sobre_nome_ao_informar_...</strong>: tenta descrever um comportamento, mas esse nomes geralmente ficam bem grandes.</li>
<li><strong>IntParse</strong>: nesse caso, é um teste para o método Parse(...) da classe Int.</li>
</ul>

<p>Já vi nomes separados por <em>underline</em>, sem separação mas escritos em camelcase, e muitas outras formas.</p>

<p>A minha dúvida é: existem guias/sugestões de melhores práticas para nomearmos testes unitários quanto utilizamos TDD?</p>
",<orientação-a-objetos><tdd><nomenclatura>
Como adicionar métodos static em interface?,"<p>Tenho meu seguinte método:</p>

<pre><code> public static CloudStorageAccount GetAccount()
</code></pre>

<p>E na minha <code>Interface</code>:</p>

<pre><code>  public interface IAzureStorangeService
  {
    CloudStorageAccount GetAccount()
  }
</code></pre>

<p>Porém o compilador acusa que não foi implementado o método na minha classe</p>
",<c#><orientação-a-objetos><interface><método>
Método para Executar ao destruir instância de uma classe,"<p>Existe alguma forma de executar um método automaticamente ao destruir uma instancia de uma classe. Eu tenho uma classe genérica de SQL, onde no construtor eu chamo um método que abre a conexão. Só que eu quero fechar essa conexão automaticamente também, sem precisar ter que criar um método que fecha a conexão e chamar ele dentro de vários outros métodos da classe. Veja abaixo:</p>

<pre><code>public class SQL
{
      SQL(ObjConn obj)
      {
          AbrirConexao(obj);
      }

      public static void AbrirConexao(ObjConn objConn)
     {
         Conexao.ConnectionString = objConn.Acesso == ""0"" ? Utils.GetConnectionStringNerCard(objConn) : Utils.GetConnectionStringAutorizador(objConn);
         if (Conexao.State != ConnectionState.Open)
         Conexao.Open();
     }
 }
</code></pre>

<p>Vejam que eu crio o construtor e chamo o método de Abrir Conexão.</p>

<p>Existe algum método nativo que ele é chamado automaticamente pelo .NET ao destruir a instancia de uma classe?</p>
",<c#><.net><orientação-a-objetos><design-pattern>
Uso do equals e herança,"<p>Eu tenho uma classe pai e nela eu tenho um <code>equals</code> e tenho outras classes filhas dessa minha classe pai e nelas eu quero sobrescrever o <code>equals</code> para comparar atributos particulares dessas classes filhas porem também quero fazer uso do <code>equals</code> do meu pai para comparar os atributos herdados pela minhas filhas, como faria isso sem ter que reescrever tudo?</p>

<pre><code>public class Pai {

   String nome;

   @Override
   public boolean equals(Object obj) {
      Pai other = (Pai) obj;
      return(this.nome.equals(other.nome);
   }

}

public class Filha extends Pai {
        int atributoEspecifico`;

        @Override
        public boolean equals(Object obj) {
            // como comparo aquele atributo do meu pai também?
            Filha other = (Filha) obj;
            return this.atributoEspecifico == other.atributoEspecifico;
        }
    }
</code></pre>
",<java><orientação-a-objetos>
Herança ou Dependência?,"<p>Bom, minha pergunta é o seguinte. Estou refatorando um sistema onde tenho uma integração com uma API REST, existe uma classe chamada <code>Marketplace</code> (Que faz as consultas a API) a qual atualmente estendo da classe <code>Curl</code> (Que é uma interface simplificada para o curl do PHP).</p>

<p>A questão é, a classe <code>Marketplace</code> deveria mesmo ser estendida de da classe  <code>Curl</code> ou talvez <code>Curl</code> deveria ser uma dependência da classe <code>Marketplace</code>?</p>

<p>Classe <code>Marketplace</code> atual estendida (Ilustrativa e simplificada...)</p>

<pre><code>&lt;?php
class Marketplace extends Curl
{
    public function getOffers()
    {
        $this-&gt;get('/marketplace/offers');

        return $this-&gt;getResponseBody();
    }
}
</code></pre>

<p>Ou <code>Marketplace</code> com dependência</p>

<pre><code>&lt;?php
class Marketplace
{
    private $_curl;

    public function __construct(Curl $curl)
    {
        $this-&gt;_curl = $curl;
    }

    public function getOffers()
    {
        $this-&gt;_curl-&gt;get('/marketplace/offers');

        return $this-&gt;_curl-&gt;getResponseBody();
    }
}
</code></pre>

<p>Qual seria, digamos uma estrutura melhor? E se possível o porque..</p>
",<php><orientação-a-objetos><herança><curl>
Definição de método não genérico?,"<p>Em</p>

<pre><code>public partial class frmAltInfo : Form
</code></pre>

<p>Ocorre o erro:</p>

<blockquote>
  <p>Extension method must be defined in a non-generic static class</p>
</blockquote>

<p>Não entendo o que pode ser e nem como resolver.</p>

<p>Aqui estava o erro:</p>

<pre><code>public static string TextNoFormatting(this MaskedTextBox _mask)

{
  _mask.TextMaskFormat = MaskFormat.ExcludePromptAndLiterals;
    String retString = _mask.Text;
    _mask.TextMaskFormat = MaskFormat.IncludePromptAndLiterals;
    return retString;
}
</code></pre>
",<c#><orientação-a-objetos><extension-method>
Confuso sobre forma correta de Herança em JavaScript,"<p>Estou estudando formas de aplicar Orientação a Objeto em JavaScript. Percebi que existem várias maneiras de fazer Herança em JavaScript. Fiz esse que achei simples e funcionou. Mas ela realmente está dentro dos padrões? está correta?</p>

<p>Segue o Código:</p>

<pre><code>    function humano(){
        var nome;
        this.pensar = function(){
            return ""Estou pensando"";
        }

    }

    function animal(){
        this.comer = function(){
            return ""Vou COMER!"";
        }
    }


    humano.prototype = new animal();

    var pablo = new humano();
    pablo.nome = ""Pablo"";

    console.log(pablo.pensar());
    console.log(pablo.comer());
    console.log(""Meu nome é "" + pablo.nome);
</code></pre>

<p>Estudando mais, agora cheguei no seguinte código para Herança, essa seria uma forma avançada de herança em JavaScript? (obs.: As propriedades extras criadas foram para testar a passagem das propriedades por herança)</p>

<pre><code>    var obj = {};
    var coisa = {
        nome: 'Rafael',
        idade: '35'
    };

    obj.y = 55;

    Object.defineProperty(obj,'x',{value: 1, writable: false, enumerable: false, configurable: true});

    Object.defineProperty(obj,'x',{get: function(){ return obj.y}});

    Object.defineProperty(Object.prototype,""extend"",{
        writable: true,
        enumerable: false,
        configurable: true,
        value: function(o){

            var names = Object.getOwnPropertyNames(o);

            for(var i = 0; i &lt; names.length; i++ ){
                if(names[i] in this) continue;

                var desc = Object.getOwnPropertyDescriptor(o,names[i]);

                Object.defineProperty(this,names[i],desc);
            }
        }
    })

    obj.extend(coisa);
    coisa.extend(obj);
</code></pre>

<p>Qual a melhor maneira? Obrigado</p>
",<javascript><orientação-a-objetos><herança><protótipo>
Por que todo mundo odeia herança múltipla em C++ e qual sua diferença para mixins?,"<p>Sempre ouvi dizer que herança múltipla em C++ é um caos. Por que? Não seria tecnicamente a mesma coisa que utilizar mixins em linguagens como o Ruby?</p>

<p>E o que é a tal classe abstrata do Java? É um mixin do Java?</p>
",<java><c++><orientação-a-objetos><ruby><herança>
O que é Protótipo Javascript?,"<p>Vejo em varios instanciamentos de objetos nativos um '.protoype' no meio antes de um método ou atributo mas não sei o que são EXATAMENTE. </p>

<p>A unica coisa que sei é que é a forma do JavaScript de formar heranças sem classes, só que eu não consigo entender esse conceito e nem usar. </p>

<p>Ja li essa resposta > <a href=""http://pt.stackoverflow.com/questions/15239/como-funcionam-prot%C3%B3tipos-em-javascript"">Como funcionam prot&#243;tipos em JavaScript?</a></p>

<p>So que não consegui entender 100%. Poderiam me explicar de um ponto de vista + fácil?</p>
",<javascript><orientação-a-objetos><herança><protótipo>
Ao utilizar recursão método retorna 0,"<p>Tenho o seguinte código:</p>

<pre><code>public int lerInt() {
    String entrada = """";
    int saida = 0;
    try {
        entrada = input.readLine();
    } catch (IOException e) {
        System.out.println(""Falha critica."");
    }
    try {
        saida = Integer.parseInt(entrada);
    } catch (NumberFormatException e) {
        System.out.println(""Você digitou uma entrada invalida."");
        lerInt();
    }
    return saida;
}
</code></pre>

<p>Supondo que o usuário digite algo com letra, ele cairia no <code>NumberFormatException</code> e teria que digitar de novo. Porém na segunda tentativa o método retorna 0, independente do número que ele digitar.</p>

<p>Eu precisava que ele fosse executado até o usuário digitar algo valido, e não sei porque ele está retornando 0.</p>
",<java><orientação-a-objetos><recursão>
Quando usar Setters e Getters?,"<p>Estou estudando OOP e na parte de encapsulamento fiquei com uma dúvida sobre quando usar getters e setters, além de poder validar o parâmetro passado, qual a utilidade de se usar?</p>

<p>Eu poderia simplesmente ""pegar"" o dado pelo <code>__construct</code>.</p>

<p>ex:</p>

<pre><code>public function __construct ($valor1 , $valor2) { 
    $this-&gt;valor1 = $valor1;
    $this-&gt;valor2 = $valor2;
}
</code></pre>

<p>e</p>

<pre><code>function setValor($valor){
    $this-valor = $valor;
}
</code></pre>
",<php><orientação-a-objetos><getters><setters>
O que significa runtime dependencies of objects?,"<p>Qual o significado de runtime dependencies of objects em programação orientada a objetos? Me deparei com essa questão estudando C++.</p>
",<c++><orientação-a-objetos>
Inicialização de classe,"<p>Existe alguma função de inicialização de classes para c++.
Em Lua, usando a biblioteca classlib há a função __init, e em python também.
EX:</p>

<pre><code>require ""classlib""

Human = class();

function Human:__init(name, age)
  self.name = name
  self.age = age
end

gabriel = Human(""Gabriel"", 16)

print(gabriel.name, gabriel.age)
</code></pre>

<p>Em c++ tive que fazer assim: </p>

<pre><code>#include &lt;iostream&gt;
#include &lt;string.h&gt;
using namespace std;
class human {
    public:
        string name;
        int age;
        void SET(string, int);
};

    void human::SET(string name, int age){
        this-&gt;name = name;
        this-&gt;age = age;
    }
int main (){
    human gabriel;
    gabriel.SET(""Gabriel Sales"", 16);
    cout &lt;&lt; gabriel.name;
    return 0;
}
</code></pre>
",<c++><orientação-a-objetos><classes><construtor>
Como salvar dados em um array global,"<p>Estou estudando PHP, e até o momento desenvolvi um pequeno sistema que ""monta"" as views do site e etc.</p>

<p>Mas me deparei com um problema extremamente chato que não consigo resolver. Preciso de uma função para mostrar os erros que ocorrerem no sistema.</p>

<p>O problema é que quando uso o <code>echo</code> para mostrar as mensagens, ele mostra a mensagem no meio do template (logo no começo da tag <code>body</code>), e não onde as mensagens de erro devem aparecer, que é dentro da tag <code>main</code>.</p>

<p>A solução que encontrei para isso, foi criar um array <code>$errors</code> e salvar dentro dele as mensagens de erro que eu precisar mostrar. E então eu faço uma função dentro da tag <code>main</code> para dar o <code>echo</code> nessas mensagens de erro.</p>

<p>O problema é que estou trabalhando com classes para fazer o sistema. E não consigo passar esse array entre as classes do sistema. Por exemplo, estou trabalhando numa função na classe <code>Database</code> e quero guardar um erro que aconteceu ali mas a função do <code>echo</code> só é mostrada na classe <code>System</code>.</p>

<p>Vejam meu código até agora:</p>

<blockquote>
  <p>system.php</p>
</blockquote>

<p>

<pre><code>new System;

class System {

    public function __construct() {

        define('config', 'config.php');

        if(file_exists(config)) {
            require_once(config);
        }
        else {
            header('Content-Type: text/html; charset=utf-8');
            echo ""&lt;title&gt;Painel de administração - Erro&lt;/title&gt;"";
            die('Arquivo de configuração não localizado. Contate o administrator do sistema.');
        }

        foreach($required_consts as $value){
            if(!defined($value)) {
                header('Content-Type: text/html; charset=utf-8');
                echo ""&lt;title&gt;Painel de administração - Erro&lt;/title&gt;"";
                die('&lt;strong&gt;Uma configuração do sistema está ausente:&lt;/strong&gt; ' . $value);
            }
        }

        require_once('database.php');
        new Database;
        (new Database)-&gt;setup();

        require_once('views.php');
        new View($menu, $errors);

    }

    public function error($message) {
        foreach($message as $error) {
            echo ""&lt;p class='alert alert-danger'&gt;$error&lt;/p&gt;"";
        }
    }

    public function success($message) {
        foreach($message as $success) {
            return ""&lt;p class='alert alert-success'&gt;$success&lt;/p&gt;"";
        }
    }

}
</code></pre>

<blockquote>
  <p>database.php</p>
</blockquote>

<pre><code>&lt;?php

class Database extends System {

    public function __construct() {
        $this-&gt;mysqli = new mysqli(host, db_user, db_pass) or die ('Não foi possível conectar ao MySQL: ' . mysqli_connect_error() );
    }

    public function setup() {
        $this-&gt;createDatabase();
    }

    public function createDatabase() {
//      $this-&gt;mysqli-&gt;query(""DROP DATABASE IF EXISTS "" . db_name );
        $this-&gt;mysqli-&gt;query(""CREATE DATABASE IF NOT EXISTS "" . db_name );

        if($this-&gt;mysqli-&gt;error) {
            return $this-&gt;mysqli-&gt;error;
        }
        else {
            echo ""Banco de dados criado com sucesso.&lt;br&gt;"";
            $this-&gt;createTables();
        }
    }

    public function createTables() {
        $this-&gt;database = new mysqli(host, db_user, db_pass, db_name) or die ('Não foi possível conectar ao Banco de Dados: ' . mysqli_connect_error() );
        $database = db_name;
        $table = users_table;
        $this-&gt;database-&gt;query(""
            CREATE TABLE IF NOT EXISTS users 
            (
                id MEDIUMINT UNSIGNED NOT NULL AUTO_INCREMENT,
                name VARCHAR(255) NOT NULL,
                email VARCHAR(80) NOT NULL,
                pass CHAR(255) NOT NULL,
                active CHAR(1) NOT NULL,
                admin CHAR(1) NOT NULL,
                register_date TIMESTAMP NOT NULL,
                PRIMARY KEY (id),
                UNIQUE(email)
            )
            CHARACTER SET utf8 COLLATE utf8_general_ci;
        "");

        if($this-&gt;mysqli-&gt;error) {
            echo $this-&gt;mysqli-&gt;error;
        }
        else {
            //echo ""Tabelas criadas com sucesso."";
            $this-&gt;success(['Tabelas criadas com sucesso.']);
            $errors[] = 'Tabelas criadas com sucesso.';
            $this-&gt;registerAdmin();
        }
    }

    public function registerAdmin() {

        $query = ""SELECT name FROM users WHERE id = 1 AND name IS NOT NULL LIMIT 1"";
        $result = $this-&gt;database-&gt;query($query);
        $row = mysqli_fetch_array($result, MYSQLI_ASSOC);
        if(!$row) {
            $query = ""INSERT INTO users(name, email, pass, active, admin) VALUES ('Admin', 'example@example.com', md5('adminteste'), 1, 1)"";
            $this-&gt;database-&gt;query($query);
        }
    }


}
</code></pre>

<p>Tudo funciona perfeito até essa parte de mostrar os erros. Estou fazendo os testes para a função no <code>else</code> do arquivo <code>database.php</code>.</p>

<pre><code>    else {
        //echo ""Tabelas criadas com sucesso."";
        $this-&gt;success(['Tabelas criadas com sucesso.']);
        $errors[] = 'Tabelas criadas com sucesso.';
        $this-&gt;registerAdmin();
    }
</code></pre>

<p>Alguém poderia me dar uma 'luz'? Ainda sou novo no conceito de <code>POO</code>.</p>
",<php><array><orientação-a-objetos>
"Getters e Setters só podem ""andar"" juntos?","<p>Estou estudando Orientação a Objetos e estou tendo algumas dúvidas na parte de encapsulamento. Por exemplo:</p>

<pre><code>Class Url {

    private $url;

    public function setUrl($url) {

        if (filter_var($url, FILTER_VALIDATE_URL)) {
            $this -&gt; url = $url;
        } else {
            $this-&gt;url= false;
        }
    }

    public function getUrl(){

        return $this-&gt;url;

    }


}
</code></pre>

<p>Como eu preciso validar a URl eu criei este <em>setter</em>, já que é uma melhor prática do que fazer a validação no construtor, correto?</p>

<p>Usarei ele fora da classe, mas esse <em>getter</em> não, então preciso mesmo criar ambos? Porque eu poderia usar a variável <strong>$url</strong> no contexto da classe, já que só usarei ela dentro da classe mesmo.</p>

<p>Aproveitando essa pergunta, entendi que eu só criaria o setter/getter se eu fosse alterar o valor da variável ao longo da aplicação, correto? Caso contrário eu poderia simplesmente ""construí-la"" no construtor? Exemplo:</p>

<pre><code>public function __construct ($url) {

    $this-&gt;url = $url;

}
</code></pre>
",<php><orientação-a-objetos>
Quando usar método mágico __contructor ou set e get,"<p>Minha dúvida é com relação constructor,por exemplo, tenho uma classe com nome, idade.
o correto é usar __construtor para passar valores a eles ou usar set e get ?</p>
",<php><orientação-a-objetos>
Posso declarar um construtor nas classes filhas quando a classe mãe é abstrata e já tem um construtor?,"<p>Minha dúvida é a seguinte: Se posso declarar um construtor em uma classe <code>abstract</code> e também nas classes filhas. E também como acessar os valores deles. Por exemplo:</p>

<pre class=""lang-php prettyprint-override""><code>abstract class Animal {
    private $nome;
    private $idade;

    public funtion __construct($nome, $idade) {
        $this-&gt;nome = $nome;
        $this-&gt;idade = $idade;
    }
}
</code></pre>

<p>E na classe filha, que herda da classe <code>Animal</code>:</p>

<pre class=""lang-php prettyprint-override""><code>class Cachorro extends Animal {
    private $corPelo;

    public function __construct($corPelo) {
        $this-&gt;corPelo = $corPelo;
    }
}
</code></pre>

<p>E quando tento instanciar chamo a classe <code>Cachorro</code> instanciando os valores para <code>Animal</code>:</p>

<pre class=""lang-php prettyprint-override""><code>$dog = new Cachorro('belinha', 4, 'preto');
</code></pre>

<p>Porém, dessa forma não consigo acessar a <code>corPelo</code> da classe filha <code>Cachorro</code>, apenas os valores da classe mãe <code>Animal</code>.</p>

<p>Preciso da ajuda de vocês para saber o que estou fazendo errado.</p>
",<php><orientação-a-objetos>
como representar na uml metodos sobrescritos,"<p>Minha duvida está em como representa na uml de classe quando um método deve ser sobrescrito.
Se basta apenas repetir o método da classe-pai para a classe-filha ou existe outra forma ou ainda, quem sabe, não se deve(se bem que acho isso pouco prático) ?</p>

<p>desde já muito obrigado
há me desculpem se eu estiver incomodando com tantas perguntas, mas estou estudando UML e POO e quero aprender e fazer da forma correta, :) </p>
",<orientação-a-objetos><uml>
posso usar uma varável para sobrescrever um método?,"<p>Quando vou reescrever um método, em PHP, posso usar uma variável para receber o método ?<br>
fiz o exemplo abaixo e funcionou normalmente, porém não sei se isso é correto ou se é a melhor forma de reescrever um método da classe-pai.</p>

<pre><code>abstract class Animal{
  ...
  public function dadosAnimal(){
    $dados  = "" Nome: "". $this-&gt;nome;
    $dados .= ""Idade: "". $this-&gt;idade;

    return $dados;
  }

class Cachorro extends Animal(){
   ...
   public function dadosAnimal(){
     //Posso fazer ou vai contra algum principio ou patter ?
     $dados = parent:: dadosAnimal();
     $dados .= "" Cor do pelo: "". $this-&gt;corPelo;

     return $dados;
}
</code></pre>

<hr>

<p>o que eu quero é não ter que ficar repetindo o mesmo código da classe pai nas classes filhas e também ter o beneficio de alterar alguma coisa apenas na classe pai e a mudança se refletir para todos as classes filhas que usam o método do classe pai.</p>

<p>evitar isso: </p>

<pre><code>public function dadosAnimal(){
    parent::dadosAnimal();
    //Copiar o método inteiro da classe-pai
    $dados = ""&lt;br/&gt; Nome: "". $this-&gt;nome;
    $dados .= ""&lt;br/&gt; Idade: "". $this-&gt;idade;
    //reescrever, adicionando isso
    $dados .= ""&lt;br/&gt; Cor do pêlo: "". $this-&gt;corPelo;

    return $dados; 
</code></pre>
",<php><orientação-a-objetos>
não consigio usar objeto para adicionar a um atributo,"<p>quando faço o código a baixo recebe esse erro: </p>

<blockquote>
  <p>Object of class Cliente could not be converted to string in ...\animal.class.php </p>
</blockquote>

<p>Fiz um resumo do meu código, para vc poderem analisar.
Nessa parte não me permite passar um objeto para ser usado na propriedade ""dono""</p>

<blockquote>
  <p>$dog = new Cachorro('Rex',$ana);</p>
</blockquote>

<p>porém quando uso string 'ana' ex.:</p>

<blockquote>
  <p>$dog = new Cachorro('Rex','ana');</p>
</blockquote>

<p>funciona normalmente e me retorna o ""ana"" como dona do animal</p>

<pre><code>//classe Cliente
class Cliente{
    public $nome;

public function __construct($nome){
        $this-&gt;nome     = $nome;
    }
}

abstract Animal{
    protected $nome;
    protected $dono;

   public function __construct($nome,$dono){
       $this-&gt;nome      = $nome;
       $this-&gt;dono  = $dono;
   }

  public function getDono(){
        return $this-&gt;dono ;
    }
}
//Essa classe foi implementada, porém nada está afetando e a deixei ""isolei"" para ter   certeza
class Cachorro extends Animal{

}

$ana = new Cliente('ana');
$dog = new Cachorro('Rex','ana' );
echo ""Dono: "". $dog-&gt;getDono();
</code></pre>
",<php><orientação-a-objetos>
Implementação de CRUD genérico,"<p>Tenho a seguinte classe <code>CRUD</code> que é genérica:</p>

<pre><code>public abstract class CRUD
{
    protected string tabela = null;
    protected object classe = null;

    public CRUD() {}

    public virtual void insert() { //código }
    public virtual void select() { //código }
}
</code></pre>

<p>Criei outra classe quer herda da classe <code>CRUD</code>:</p>

<pre><code>public abstract class PessoaCRUD : CRUD
{
   public PessoaCRUD()
   {
       tabela = ""TBUsuarios"";
       classe = this;    
   }

   //sobrescrita do metódo da classe pai
   public void insert() { //código }
}
</code></pre>

<p>E Tenho minha classe Pessoa que herda de PessoaCRUD:</p>

<pre><code>public class Pessoa : PessoaCRUD
{
    public string Nome { get; set; }
    public int Idade { get; set; }
}
</code></pre>

<p>E quando preciso usar a classe pessoa ficara algo assim:</p>

<pre><code>Pessoa pessoa = new Pessoa();

pessoa.Nome = ""Julia"";
pessoa.Idade = 23;
pessoa.Insert();
</code></pre>

<p>A princípio está funcionando, mas fiquei com dúvida, poderia fazer a classe <code>Pessoa</code> herda da classe <code>CRUD</code>, porém caso algum método necessite de sobrescrita ele teria quer ser implementado na classe <code>Pessoa</code>, e não querendo poluir a classe <code>Pessoa</code> com métodos relacionados ao <code>CRUD</code> criei a classe <code>PessoaCRUD</code>. </p>

<p>Está correto implementar assim? caso contrário qual seria uma abordagem melhor, levando em consideração padrões de projeto?</p>
",<c#><sql><orientação-a-objetos><design-pattern><crud>
Entity framework auto relacionamento habilitar delete em cascata,"<p>Como criar uma deleção em cascata, em um auto-relacionamento usando o <code>fluent api</code> e habilitar isso no <code>entity framework</code>.</p>

<p>Código:</p>

<pre><code> Public class Usuario {

    public int UsuarioID { get; set; }
    public int? ObjPaiID { get; set; }
    public virtual Usuario ObjPai { get; set; }
    public virtual IList&lt;Usuario&gt; ListaPartes { get; set; }
}
</code></pre>

<p>Contexto:</p>

<pre><code>//Auto-relacionamento Projeto
   modelBuilder.Entity&lt;Usuario&gt;()
   .HasOptional(p =&gt; p.ObjPai)
   .WithMany(p =&gt; p.ListaPartes)
   .HasForeignKey(p =&gt; p.ObjPaiID);
</code></pre>
",<c#><entity-framework><orientação-a-objetos>
